in_demand,state,amount_raised_usd,audio,art,podcasts_vlogs,launched,currency_HKD
False,0,0.0001989117820563,0,0,0,0.8057437420817921,False
False,0,0.0005514402917979,0,0,0,0.5629511874464717,False
False,0,0.0001843241102133,0,0,0,0.4867231433331191,False
False,0,1.363966505529179e-06,0,0,0,0.5853870689884078,False
True,0,0.0001000242104054,0,0,0,0.954801431354869,False
False,0,0.000615052308036,0,0,0,0.3933848860005584,False
False,0,0.0001204268760506,0,0,0,0.4484013621999692,False
False,0,0.0001113861053833,0,0,0,0.7922442913792391,False
False,1,9.978482926268344e-05,0,0,0,0.9879648781714144,True
False,0,0.0002068682533385,0,0,0,0.9213705373865766,False
False,0,0.0010248503330919,0,0,0,0.8705555785547725,False
False,0,1.6734854424797606e-05,0,0,0,0.8046162047009302,False
False,0,3.7788789312471846e-05,0,0,0,0.881253464624626,False
False,0,7.389971422017335e-05,0,0,0,0.9994651056965074,False
False,0,0.0001965856634849,0,0,0,0.8614623753953969,False
False,0,5.114874395734422e-07,0,0,0,0.4917244453116671,False
False,0,0.0003785007052843,0,0,0,0.6898791912118307,False
False,0,0.0008825216571315,0,0,0,0.3502497773765576,False
False,0,2.898428824249506e-06,0,0,0,0.9719180490666348,False
False,0,0.0001133797157721,0,0,0,0.3063989876035711,False
False,0,0.0008257680552224,0,0,0,0.5602876088286264,False
False,0,2.0402665645207305e-05,0,0,0,0.6778477560679415,False
False,0,1.017291685373846e-05,0,0,0,0.7180467469019263,False
False,0,9.604597476434636e-06,0,0,0,0.6585509147469546,False
True,1,0.0085449091655139,0,0,0,0.744695119192869,False
False,0,0.002252249692255,1,0,0,0.636066889622251,False
False,0,8.183799033175074e-06,0,0,0,0.4992987065172336,False
False,0,9.804054927845488e-05,0,0,0,0.7335306245159057,False
False,0,0.0004793832362736,0,0,0,0.7205177233296238,False
False,0,5.019339118672032e-05,0,0,0,0.8577181152709485,False
False,0,1.591294256450709e-05,0,0,0,0.9002422123986165,False
False,0,1.4833135747629824e-05,0,0,0,0.9088005212544984,False
False,0,8.047402382622158e-05,0,0,0,0.7841770483057662,False
False,0,0.0001729964184512,0,0,0,0.5221142763419611,False
False,0,5.137607170826575e-05,0,0,0,0.6199203435898513,False
True,1,0.0014978441149961,0,0,0,0.9767320947026156,False
False,0,5.961670267917121e-05,0,0,0,0.5840698608115256,False
False,0,0.0010462191416786,0,0,0,0.7851784057300701,False
False,0,3.0946314245612914e-05,0,0,0,0.9903719025371318,False
False,0,4.546555018430597e-05,1,0,0,0.668788568843178,False
False,0,1.2154669590448194e-06,0,0,0,0.5761459434095819,False
False,1,0.0122260274361862,0,0,0,0.8962305051224213,False
False,0,0.000217317499825,0,0,0,0.9593480329345568,False
False,0,7.84280740679278e-05,0,0,0,0.5568166834078063,False
True,0,5.654777804173056e-05,0,0,0,0.9219054316900692,False
False,0,1.6481261941810915e-06,0,0,0,0.4883457798718398,False
False,0,4.56928779352275e-05,0,0,0,0.6161185266096201,False
False,0,4.114632291679691e-05,0,0,0,0.9933138212063416,False
True,0,0.0060181043820833,0,0,0,0.8823232501361584,False
False,0,0.0014084312785497,0,0,0,0.4738218146600035,False
False,0,8.07013515771431e-06,1,0,0,0.8676136598855626,False
False,0,0.0009451586469764,0,0,0,0.7676385559961192,False
False,0,5.990831046201493e-07,0,0,0,0.5105914581998148,False
True,1,0.0028799584444871,0,0,0,0.8090427305576613,False
False,0,5.904838330186738e-05,0,0,0,0.3291274080404482,False
True,1,0.0024852038050118,0,0,0,0.971650601914888,False
False,0,1.3216884009115564e-05,0,0,0,0.6250875339979034,False
True,1,0.0943118050164414,0,0,0,0.984755509255006,False
False,0,2.239178346577069e-05,0,0,0,0.8256244570613882,False
True,1,0.0016012398455535,0,0,0,0.9499873795279816,False
False,0,3.0994177973815168e-06,0,0,0,0.6497514700910605,False
False,0,2.805342792526484e-06,0,0,0,0.4874604090768866,False
False,0,1.869770751329583e-05,0,0,0,0.5190138673762634,False
False,0,2.671101073327976e-05,0,0,0,0.579771972701149,False
False,0,0.000184646965686,0,0,0,0.834450213069017,False
False,0,2.5517540040941727e-05,0,0,0,0.8935560336049573,False
False,0,0.0005125672463903,0,0,0,0.834450213069017,False
False,0,8.183799033175074e-06,0,0,0,0.3822319899865309,False
False,0,0.0002137449178039,0,0,0,0.694168715407808,False
False,0,0.0001482745255385,0,0,0,0.4516651801372031,False
False,0,0.0004098396359886,0,0,0,0.925114797511026,False
True,1,0.0006532831242107,0,0,0,0.9786042278602932,False
False,0,7.138091378936038e-05,0,0,0,0.6397628204367436,False
False,0,0.0003616784517161,0,0,0,0.6697920435574343,False
False,0,7.496132586637448e-05,0,0,0,0.5883160703316426,False
False,0,0.0001573108036376,1,0,0,0.698712627038713,False
False,0,0.000171575620008,0,0,0,0.5107404640278661,False
False,0,9.155625168364616e-05,0,0,0,0.7581681935391718,False
False,0,0.0006620352426212,0,0,0,0.7388672105018772,False
False,0,0.0005433133247024,0,0,0,0.419500632955164,False
False,0,0.0001088761796148,0,0,0,0.9585456914793172,False
False,0,0.0002523038070292,0,0,0,0.8416712861661679,False
False,0,0.0002191439518883,0,0,0,0.920568195931338,False
False,0,6.473157707490563e-05,0,0,0,0.7519782158846908,False
False,0,0.0002960375636375,0,0,0,0.872695155768743,False
False,0,1.704958131911474e-06,0,0,0,0.9962557398755516,False
False,0,7.81439143792759e-05,0,0,0,0.332078074460246,False
False,0,1.6482979860209097e-06,0,0,0,0.5573141041555232,False
False,0,2.7837928238703266e-06,0,0,0,0.5593419324154985,False
False,0,6.643653520681711e-05,0,0,0,0.96202250445202,False
False,0,1.983434626790348e-05,0,0,0,0.5893532669124619,False
False,0,0.0004311270796226,0,0,0,0.6749866813485248,False
False,0,6.609554358043481e-05,0,0,0,0.8464853348976025,False
False,0,0.0005597945866442,1,0,0,0.769728154023607,False
False,0,0.0002016965470051,0,0,0,0.8165312539020126,False
False,0,1.703369951549854e-05,0,0,0,0.665013388237262,False
False,0,0.0001411705333222,0,0,0,0.8072046257164098,False
False,0,7.956471282253545e-07,0,0,0,0.5379599969513507,False
False,0,7.940413745932745e-06,0,0,0,0.4769631640889997,False
False,0,2.3528422220378346e-05,0,0,0,0.5318140149724222,False
False,0,3.40423307004991e-05,0,0,0,0.6425084935674539,False
False,0,0.0001690181828101,0,0,0,0.8229499855439242,False
False,0,9.036278099130812e-06,1,0,0,0.2136902556726054,False
False,0,0.0002610290899956,1,0,0,0.4375544764929708,False
False,0,3.432649038915101e-05,0,0,0,0.6753305769065987,False
True,0,0.0030125473552121,0,0,0,0.9007771067021092,False
False,0,2.3016934780804897e-05,0,0,0,0.5305310084573414,False
False,0,0.0001880776735121,0,0,0,0.9181611715656208,False
False,0,1.0911732044233433e-05,0,0,0,0.5284731543018575,False
False,1,0.0222456685538658,0,0,0,0.553363253488163,False
False,0,1.079806816877267e-06,0,0,0,0.4986204493967729,False
False,0,6.4788409012636015e-06,0,0,0,0.564613030994729,False
False,0,0.0006348695763861,0,0,0,0.7071279290547396,False
False,0,0.0001072575560762,0,0,0,0.9933138212063416,False
False,0,5.1546567521456896e-05,0,0,0,0.8253570099096414,False
False,0,1.7390572945497033e-05,0,0,0,0.9312660820011917,False
False,0,0.0002386941384676,0,0,0,0.4758989194385972,False
False,0,6.785733365007667e-05,0,0,0,0.8167987010537585,False
False,0,8.232065369602872e-05,0,0,0,0.6155065493319061,False
False,0,2.1823464088466866e-05,0,0,0,0.6581823391409545,False
False,0,0.000196013353232,0,0,0,0.8566483266639633,False
True,1,0.0025052086470929,0,0,0,0.9711157076113954,False
False,0,0.000107579494499,0,0,0,0.581536046684981,False
False,0,6.194681212611689e-05,0,0,0,0.9719180490666348,False
False,0,9.570498313796408e-05,0,0,0,0.9534641955961368,False
False,0,2.841596886519124e-06,0,0,0,0.5820516253608474,False
False,0,3.8423442925541175e-05,0,0,0,0.8446132048353778,False
False,0,5.904838330186738e-05,0,0,0,0.9986627642412688,False
False,0,4.393108786558565e-05,0,0,0,0.5275453046033931,False
False,0,4.79661554444428e-05,0,0,0,0.4431115206519438,False
False,0,0.0001293494902743,0,0,0,0.9053237082817968,False
False,0,0.0032709053441344,0,0,0,0.5349175874912344,False
False,0,3.409916263822948e-07,0,0,0,0.4694946033219827,False
False,0,2.341098882620737e-05,0,0,0,0.5283012111660002,False
False,0,2.39830777222214e-05,0,0,0,0.6038697163640618,False
False,0,0.0001269625488896,0,0,0,0.6815826338739068,False
False,0,0.0002116421361079,0,0,0,0.8545087494499919,False
False,0,9.797826064717938e-05,0,0,0,0.7277313363846947,False
False,0,5.6831937730382474e-08,0,0,0,0.5159375100815042,False
False,0,0.0025314650023244,1,0,0,0.91094009846847,False
False,0,2.741009361210181e-05,0,0,0,0.6727031717542085,False
True,0,0.0002173253298809,0,0,0,0.9978604196905768,False
False,0,9.320437787782724e-06,1,0,0,0.6500428574774313,False
False,0,5.166023139691766e-05,0,0,0,0.7840025638028765,False
False,0,4.114632291679691e-05,0,0,0,0.5407659911775005,False
False,0,0.0002762234775733,0,0,0,0.9954533984203122,False
False,0,4.035067578857156e-06,0,0,0,0.7072569568281919,False
False,0,0.0113982134312055,0,0,0,0.9917091382958638,False
False,0,0.0002165865146904,0,0,0,0.711034706660219,False
False,0,0.0001511729543628,0,0,0,0.553446775004927,False
False,0,0.0002088005392214,0,0,0,0.4984644447491613,False
False,0,0.0007231295756813,0,0,0,0.8512993836290361,False
False,1,0.0001624908412847,0,0,0,0.4893647659018061,False
False,0,3.546312914375866e-05,0,0,0,0.6781014779804417,False
False,1,0.0003983918834899,0,0,0,0.8149265709915339,False
False,0,0.0002267668973472,0,0,0,0.7960050843189368,False
False,0,0.0001292926583366,0,0,0,0.495222294983944,False
False,0,0.0003139964559603,0,0,0,0.8017401572746499,False
False,0,6.409654935031253e-05,0,0,0,0.7255798200079431,False
False,0,1.4151152494865231e-05,0,0,0,0.0133182893072296,False
True,0,0.0089903578934446,0,0,0,0.6435419167908885,False
False,0,0.0001843414261572,0,0,0,0.9868950895644292,False
False,1,0.0005195575747311,0,0,0,0.8296361643375825,False
False,0,6.393592994668028e-05,0,0,0,0.5235211690828194,False
False,0,2.142564052435419e-05,0,0,0,0.623901303729955,False
False,0,0.0008688337312553,0,0,0,0.8258919042131341,False
False,0,7.047160278567426e-06,0,0,0,0.2262180250601577,False
False,0,1.704958131911474e-06,0,0,0,0.4984000624191935,False
False,0,0.0001686646799428,0,0,0,0.8839279361420891,False
False,0,5.791174454725973e-05,0,0,0,0.7893304237064314,False
False,0,8.575939403514715e-05,0,0,0,0.7461198355529373,False
False,0,2.6142691355975937e-06,0,0,0,0.4825489092895347,False
True,0,0.0011755780219884,0,0,0,0.9561386640181472,False
False,0,1.2412416375973389e-05,0,0,0,0.5708664004341708,False
False,0,6.194681212611689e-06,0,0,0,0.4669214274132427,False
False,0,5.848006392456356e-05,0,0,0,0.9531967484443912,False
False,0,0.0002617110732484,0,0,0,0.6649445422638598,False
False,0,3.517896945510675e-05,0,0,0,0.8001646087691752,False
False,0,7.923102648278524e-05,0,0,0,0.6917896770339773,False
False,0,6.304662546145629e-06,0,0,0,0.5677634562923473,False
False,0,1.7788396509609712e-05,0,0,0,0.6607416381332438,False
False,0,0.0003155681415734,0,0,0,0.6076818257260008,False
False,0,8.886004381027795e-06,0,0,0,0.9312660820011917,False
False,0,0.0045218331255178,1,0,0,0.5722216300620353,False
False,1,0.0219509304757039,1,0,0,0.8775092014047239,False
False,0,3.948510505371509e-05,0,0,0,0.4652418283457447,False
False,0,3.233737256858762e-05,0,0,0,0.7062910051969622,False
False,0,5.904838330186738e-05,0,0,0,0.7385830014713495,False
False,0,2.0602719411732704e-05,0,0,0,0.5265285627769574,False
False,0,0.0003543115174849,0,0,0,0.7972808908100015,False
False,0,9.087426843088156e-05,0,0,0,0.9387546022500884,False
False,0,3.9725524473537344e-05,0,0,0,0.3079849337361606,False
False,0,8.661187310110289e-05,0,0,0,0.3295007289761207,False
False,0,2.1539304399814957e-05,0,0,0,0.5051623553102402,False
False,0,4.5465550184305974e-07,0,0,0,0.6732981209441711,False
False,0,0.0001402327325389,0,0,0,0.6340769156587891,False
False,0,6.632287133135634e-05,0,0,0,0.6169876277028425,False
False,0,0.000138906192443,0,0,0,0.5023734510809046,False
False,0,0.000536663987988,0,0,0,0.9074632854957674,False
False,0,0.0003623604349689,0,0,0,0.7323636479665208,False
False,0,3.0567818988753524e-05,0,0,0,0.8702881314030266,False
False,0,4.205563392048303e-06,0,0,0,0.5238221771375668,False
False,0,1.5628782875855177e-05,0,0,0,0.4808360248143657,False
False,0,6.194681212611689e-06,0,0,0,0.6659011084811528,False
False,0,4.205563392048303e-06,0,0,0,0.3280118995905079,False
True,1,0.0037022029195703,0,0,0,0.875904518494246,False
False,0,1.4435312183517144e-05,0,0,0,0.713903687166968,False
False,0,1.1423219483806876e-05,0,0,0,0.7197898120452617,False
False,0,2.8074977238808937e-05,0,0,0,0.5783479435316794,False
False,0,8.606850886238007e-06,0,0,0,0.5037620156436899,False
False,0,0.0001502636433591,0,0,0,0.4863682867754582,False
False,0,3.702974390386022e-05,0,0,0,0.6319245975596726,False
False,0,3.4610650077802924e-05,0,0,0,0.7450027731855187,False
False,0,0.0126668727771608,0,0,0,0.5309626167757378,False
False,0,4.205992871647847e-06,0,0,0,0.6144359404298365,False
True,0,5.427450053251526e-05,0,0,0,0.9577433500240788,False
False,0,1.2162034674301848e-05,0,0,0,0.7746401397971026,False
False,0,1.244619436295376e-05,0,0,0,0.5193173456026203,False
False,0,2.4949220663637903e-05,0,0,0,0.9922440325993565,False
False,0,8.274730133543688e-05,0,0,0,0.8903466677840015,False
False,0,6.61523755181652e-05,0,0,0,0.7014150597844369,False
False,1,0.0559476290085771,0,0,0,0.6932381138514971,False
False,0,4.285128104870838e-05,0,0,0,0.6141983427327702,False
False,0,0.0001582201146413,0,0,0,0.4661576212542089,False
False,0,0.0002434680212369,0,0,0,0.6831711709007795,False
True,1,0.0035512004610206,0,0,0,0.8638693966656605,False
True,0,0.000285807814846,0,0,0,0.9366150250361178,False
True,0,0.0005586011159519,0,0,0,0.8681485510936024,False
False,0,1.3014513740257584e-05,0,0,0,0.7386348750751566,False
False,0,0.0002323289614418,0,0,0,0.9248473503592792,False
False,0,0.0001143458587135,0,0,0,0.7604687993212096,False
False,0,4.035067578857155e-05,0,0,0,0.4909086912579496,False
True,0,0.0240857942060305,0,0,0,0.984755509255006,False
False,1,0.0001579359549527,0,0,0,0.9981278699377754,False
False,0,3.34686262964664e-05,0,0,0,0.4916269044876076,False
False,0,8.547523434649523e-05,0,0,0,0.6875382331025914,False
False,0,7.901074498561555e-05,0,0,0,0.5179790883443509,False
False,0,0.0001102539591969,0,0,0,0.6945491311220895,False
False,0,6.819832527645896e-07,0,0,0,0.4717650779631048,False
True,1,0.1796156342387418,0,0,0,0.962289948508313,False
False,0,0.0005350726937315,0,0,0,0.4987822858781117,False
False,0,0.0002355115499547,0,0,0,0.8253570099096414,False
False,0,4.773882769352128e-05,0,0,0,0.9927789269028492,False
False,0,1.6708589692732446e-05,0,0,0,0.4065770665466521,False
False,0,7.29722080458111e-05,0,0,0,0.9018468953090945,False
False,0,0.0001964567175863,0,0,0,0.8550436437534854,False
False,0,7.61547965587125e-06,0,0,0,0.9194984073243528,False
False,0,0.0002781355032524,0,0,0,0.7487663148876083,False
False,0,6.763000589915514e-06,0,0,0,0.4623756399377319,False
False,0,0.0003842975629328,0,0,0,0.7802973992516522,False
False,0,0.0001621415183447,0,0,0,0.6007589716803121,False
True,1,0.1173744895071193,0,0,0,0.9395569437053276,False
False,0,1.7292592698466454e-05,0,0,0,0.5318143523768146,False
False,0,1.9948010143364247e-05,0,0,0,0.7990490074556407,False
True,1,0.0011780573709667,0,0,0,0.9224403259935618,False
True,0,0.0003650315360422,0,0,0,0.9318009763046842,False
False,0,2.841596886519123e-07,0,0,0,0.428635404954826,False
False,0,0.000112754564457,0,0,0,0.602719124048174,False
False,0,6.4788409012636015e-06,0,0,0,0.5093538836505465,False
False,0,9.843291614902244e-05,0,0,0,0.5703282373321565,False
False,0,3.3530843260925657e-06,0,0,0,0.6618425019943546,False
False,0,7.155140960255154e-05,0,0,0,0.6795796249572499,False
False,0,9.712578158122364e-05,0,0,0,0.8154614652950274,False
False,1,0.0090856082210807,0,0,0,0.6429580493231857,False
False,0,0.0003800919995407,0,0,0,0.5780631123150695,False
False,0,0.000100535697845,0,0,0,0.4940382191513839,False
False,0,1.818622007372239e-06,0,0,0,0.5051799127204797,False
False,0,2.5506329965844662e-05,0,0,0,0.518418692218221,False
False,0,3.449698620234216e-05,0,0,0,0.4038031938377902,False
False,0,6.529989645220946e-05,0,0,0,0.7362024432300238,False
False,0,3.881621346985123e-05,0,0,0,0.7562657218452182,False
False,0,5.5149797282467765e-05,0,0,0,0.820275514026461,False
False,0,1.0502674995871772e-05,0,0,0,0.6968134055705617,False
False,0,0.0001704389812534,0,0,0,0.889544326328763,False
False,0,1.591294256450709e-05,0,0,0,0.9074632854957674,False
False,0,0.0002068114214008,0,0,0,0.6473132064122016,False
False,0,1.493495707698116e-05,0,0,0,0.9328707649116694,False
False,0,3.9725524473537344e-05,0,0,0,0.6686896319697508,False
False,0,9.320437787782724e-06,0,0,0,0.8005198491630257,False
False,0,6.05968429841724e-05,0,0,0,0.7442133335789887,False
False,0,2.7790817550157025e-05,0,0,0,0.7931219049686105,False
False,0,2.8927456304764677e-05,0,0,0,0.5710724183182503,False
False,0,0.0001815212091108,0,0,0,0.5991792226449189,False
False,0,3.8588885718929695e-05,0,0,0,0.6696739520199442,False
False,0,1.94365227037908e-05,0,0,0,0.7273023468196591,False
False,0,9.604597476434636e-06,0,0,0,0.8099563814125492,False
False,0,8.32010577126325e-06,0,0,0,0.6935882405567524,False
True,1,0.0029833422966345,0,0,0,0.9598829272380494,True
False,0,0.0001883978735762,0,0,0,0.5000082431917257,False
False,1,0.0211788308349061,0,0,0,0.8919513475990266,False
False,0,0.0001184945901678,0,0,0,0.5522527472905052,False
False,0,0.0004449372404911,0,0,0,0.8940909279084499,False
False,0,9.604597476434636e-06,0,0,0,0.1894560768168647,False
False,0,3.347401132319528e-05,0,0,0,0.8849977247490752,False
False,0,0.0002093688585987,0,0,0,0.9895695610818932,False
False,0,4.773882769352128e-06,0,0,0,0.5940816768371802,False
False,0,0.0001207942514081,0,0,0,0.5866240368288596,False
False,0,5.921887911505853e-05,0,0,0,0.7650670485366247,False
False,0,0.0009105613063161,0,0,0,0.7933501543971788,False
False,0,3.92140370339639e-06,0,0,0,0.570263297820623,False
False,0,3.40423307004991e-05,0,0,0,0.9168239358068888,False
False,0,7.496132586637448e-05,0,0,0,0.820275514026461,False
False,0,1.4435312183517144e-05,0,0,0,0.5089783525613285,False
False,0,4.313544073736029e-05,0,0,0,0.4909217200202374,False
False,1,0.0033970154139581,0,0,0,0.6498306858324989,False
False,0,2.4379196540129178e-05,0,0,0,0.4617534136146535,False
False,0,2.051504893599084e-05,0,0,0,0.476192393160388,False
False,0,0.0015619689765818,0,0,0,0.6628397300841629,False
False,1,0.001528661269363,0,0,0,0.9130796725869867,False
False,0,1.4151152494865231e-05,0,0,0,0.6959550704633788,False
True,1,0.0161444209881634,0,0,0,0.9299288462424596,False
False,0,7.047160278567426e-06,0,0,0,0.5683012510354368,False
False,0,0.0001729395865135,0,0,0,0.7354137062913582,False
False,0,3.40423307004991e-05,0,0,0,0.5328522361482326,False
False,0,0.0002277255744856,0,0,0,0.8435434162283926,False
False,0,0.0020964086548757,0,0,0,0.993046374054595,False
False,0,1.5287791249472882e-05,0,0,0,0.4750851217112677,False
False,0,5.626361835307864e-06,0,0,0,0.5694423526919818,False
False,0,0.0003498005767305,1,0,0,0.731419537852684,False
False,0,7.047160278567426e-06,0,0,0,0.9903719025371318,False
False,0,0.0009848974808675,0,0,0,0.8067306994580647,False
False,0,8.547523434649523e-05,0,0,0,0.9954533984203122,False
False,0,3.182588512901418e-05,0,0,0,0.7169083259078057,False
False,0,0.0017295663609487,1,0,0,0.7192548496417999,False
False,0,5.620678641534826e-05,0,0,0,0.8123718408880869,False
True,1,0.0372928333789883,0,0,0,0.9748599677358448,False
False,0,6.643653520681711e-05,0,0,0,0.662059589218881,False
True,1,0.0104081442440045,0,0,0,0.6710400002565517,False
False,0,9.355243379797584e-05,0,0,0,0.7053421899943455,False
False,0,1.875453945102621e-05,0,0,0,0.8946258222119434,False
False,0,3.233737256858762e-05,0,0,0,0.5872215769131053,False
False,0,5.194439108556957e-05,0,0,0,0.7278622771481906,False
False,1,0.0014166460252493,0,0,0,0.9919765854476096,False
False,0,4.268078523551723e-05,0,0,0,0.9628248459072593,False
False,0,0.0002154498759358,0,0,0,0.7824232605127364,False
False,0,7.742984187046073e-05,0,0,0,0.685768469675879,False
False,0,3.415599457595986e-05,0,0,0,0.5246101742629303,False
False,0,0.0001382152725602,0,0,0,0.8205429611782078,False
False,0,1.3055990482487129e-05,0,0,0,0.608334842521514,False
False,0,0.0002467642736253,0,0,0,0.9176262772621282,False
False,0,7.160824154028191e-05,0,0,0,0.4658656952589899,False
False,0,5.876422361321547e-05,0,0,0,0.7350589828381828,False
False,0,8.808950348209281e-06,0,0,0,0.5461933048951577,False
False,0,4.891332502993938e-06,0,0,0,0.9978604227860296,True
False,0,1.4207984432595616e-06,0,0,0,0.468888516691603,False
False,0,3.482592258727517e-05,0,0,0,0.4681688114535287,False
False,0,1.4151152494865231e-05,0,0,0,0.67220445091617,False
False,0,9.808111254490145e-06,0,0,0,0.7871843491363091,False
False,0,7.047160278567426e-06,0,0,0,0.5145490012368752,False
False,0,2.0686825333859217e-05,0,0,0,0.4891084778586476,False
False,0,1.4151152494865231e-05,0,0,0,0.7356385290532952,False
False,0,8.126967095444692e-06,0,0,0,0.5631771679078845,False
False,0,0.0002300556839325,0,0,0,0.680265422601571,False
False,0,1.5230959311742502e-05,0,0,0,0.691354756580715,False
False,0,0.0019339686616261,0,0,0,0.6599498243141522,False
False,0,5.576305602220728e-05,0,0,0,0.5382467349670979,False
False,0,7.785975469062397e-06,0,0,0,0.2574197934504409,False
False,0,1.1366387546076493e-05,1,0,0,0.5946151874731171,False
False,0,2.8415968865191232e-05,0,0,0,0.6712781551351847,False
False,0,0.0004811391848254,0,0,0,0.8117892208880013,False
False,0,0.0001431596511428,0,0,0,0.6835852620498271,False
False,0,5.308102984017723e-05,0,0,0,0.467656161076337,False
False,0,0.0001818622007372,0,0,0,0.4880215373457846,False
False,0,1.801572426053124e-05,0,0,0,0.7126385073665507,False
False,0,0.0003141809291762,0,0,0,0.9638946345142444,False
False,0,1.1366387546076493e-07,0,0,0,0.5523382498972822,False
False,0,7.047160278567426e-06,0,0,0,0.6316469199352808,False
False,0,0.0002954692442602,0,0,0,0.336490680064184,False
False,0,0.0002790448142561,0,0,0,0.6698514019669464,False
False,0,2.557437197867211e-05,0,0,0,0.4842020050872042,False
False,0,2.2128658791686085e-05,0,0,0,0.9844880651987128,False
False,0,9.604597476434636e-06,0,0,0,0.5126340610576525,False
False,0,0.0001533233357754,0,0,0,0.4062861187146271,False
True,1,0.14808942391738,0,0,0,0.9828833791927812,False
False,0,8.467958721826988e-06,0,0,0,0.4382133529812888,False
False,1,0.006339829981575,0,0,0,0.9077307326475132,False
False,0,4.768199575579089e-05,0,0,0,0.7037409554186711,False
False,0,5.810123253254056e-06,0,0,0,0.5200845412828485,False
False,0,0.0001869770751329,0,0,0,0.9235101146005472,False
True,1,0.0014696170777699,0,0,0,0.9876974310196688,False
False,0,4.114632291679691e-05,0,0,0,0.2905568453380178,False
False,0,0.0009334077452838,0,0,0,0.7281264740741342,False
False,0,5.734342516995591e-05,0,0,0,0.84006660325569,False
False,0,3.120073381397997e-05,0,0,0,0.660938347989716,False
True,1,0.0031120032462402,0,0,0,0.9400918380088203,False
False,1,0.0520158856632343,0,0,0,0.7615161737519704,False
False,0,0.0001742055512728,0,0,0,0.7356760242772431,False
False,0,0.0018977888966306,0,0,0,0.3496645386231112,False
False,0,9.740994126987556e-05,0,0,0,0.7162937608312614,False
False,0,0.0002366944661896,0,0,0,0.9876974310196688,False
False,0,9.490933600973872e-06,0,0,0,0.4958058095699886,False
False,0,0.0005974741613595,0,0,0,0.9031841279723728,False
False,0,6.446147224027235e-05,0,0,0,0.5928262353323577,False
False,0,2.6344466421699587e-05,0,0,0,0.5254401581147565,False
False,1,0.014473901069236,1,0,0,0.4416265141509665,False
False,0,4.3419600426012206e-05,0,0,0,0.5435723970989192,False
False,0,1.699274938138436e-05,0,0,0,0.4824347830275242,False
False,1,0.045997781281151,1,0,0,0.8027019950486496,False
False,0,4.484039886927176e-05,0,0,0,0.6860938575195981,False
False,0,5.796857648499012e-06,0,0,0,0.5458569870063839,False
True,0,0.004042154329941,0,0,0,0.9844880621032592,True
False,0,7.987844393691405e-06,0,0,0,0.6417400689923269,False
False,0,7.047160278567426e-06,0,0,0,0.5245025360707123,False
False,0,8.183799033175074e-06,0,0,0,0.7953568407121727,False
False,0,7.581380493233022e-05,0,0,0,0.4186911440986121,False
False,0,1.6481261941810915e-06,0,0,0,0.4899519857452654,False
False,0,0.0002144837329944,0,0,0,0.4981299779413675,False
False,0,0.000319338658107,0,0,0,0.4932648108966937,False
False,0,0.0009234621561809,0,0,0,0.4702041802373653,False
False,0,2.72224981728532e-05,0,0,0,0.766382250859869,False
False,1,0.0181250120767867,1,0,0,0.4149255593974468,False
False,0,0.0001332708939777,0,0,0,0.9681737889421856,False
False,0,1.0437788479525498e-05,0,0,0,0.8181359368124905,False
False,0,8.405443590323567e-05,0,0,0,0.3514046073678019,False
False,1,0.0320000300365615,0,0,0,0.9941161626615812,True
False,0,0.0001414301969044,0,0,0,0.4859129177587196,False
False,0,7.047160278567426e-06,0,0,0,0.4906955197816511,False
True,0,0.0001693023424988,0,0,0,0.9614876101485272,False
False,1,0.0039472622350637,0,0,0,0.5898276822524036,False
False,0,1.9543371451250644e-06,0,0,0,0.5761671379772668,False
False,0,0.000467726847521,0,0,0,0.5720239048969322,False
False,0,1.699274938138436e-05,0,0,0,0.4872031242978156,False
False,0,1.2557204219852124e-05,0,0,0,0.9625573987555124,False
False,0,0.0003792963524125,0,0,0,0.8076304703010493,False
False,0,0.0003959224840241,0,0,0,0.9922440325993565,False
False,0,1.4151152494865231e-05,0,0,0,0.686179561330829,False
False,0,2.841596886519123e-07,0,0,0,0.5630035098909856,False
False,0,0.0011595287600329,1,0,0,0.8102551607410318,False
False,0,3.915720509623352e-05,0,0,0,0.7994516547144102,False
False,0,0.0001386130961244,0,0,0,0.4780203201516988,False
True,0,0.0026598391651633,0,0,0,0.9288590545400216,False
False,0,0.0002421404137994,0,0,0,0.6796280904671441,False
False,0,1.19915388611107e-05,0,0,0,0.5337452124715636,False
False,1,0.0451172272379564,0,0,0,0.7051519403485873,False
False,0,3.421282651369024e-05,0,0,0,0.4857832554173731,False
False,0,7.388151904949721e-06,0,0,0,0.4833604009042709,False
False,0,3.739541502659166e-05,0,0,0,0.6171187603844333,False
False,0,4.171464229410073e-05,0,0,0,0.5206008071493136,False
False,0,1.079806816877267e-06,0,0,0,0.4658571115674181,False
False,0,0.000241763063105,0,0,0,0.7054438075301963,False
False,0,1.642443000408053e-05,0,0,0,0.7124418903736727,False
False,0,0.0038522392351785,0,0,0,0.8176010425089979,False
True,0,9.911489940178704e-05,0,0,0,0.9181611715656208,False
False,1,0.0351716949670772,0,0,0,0.7919261128458963,False
False,0,2.489238872590752e-05,0,0,0,0.9312660820011917,False
False,0,1.049965779543223e-06,0,0,0,0.7612087519183071,False
False,0,5.069408845550116e-05,0,0,0,0.7869364466757212,False
False,0,2.2164455714849165e-06,0,0,0,0.6329403116956644,False
